,fine_tune_train_cost,fine_tune_val_cost
666,1982574.875,2378653.0
667,1873220.375,2378653.0
668,1767630.5,2378653.0
669,1672439.875,2378653.0
670,1594359.5,2378653.0
671,1527514.125,2378653.0
672,1480069.25,2378653.0
673,1440153.25,2378653.0
674,1409929.125,1427043.125
675,1387699.375,1389481.25
676,1370034.0,1364933.5
677,1355015.0,1371496.125
678,1340933.375,1352322.625
679,1328659.125,1335703.125
680,1318344.25,1330424.125
681,1308404.0,1328273.125
682,1298591.625,1319851.25
683,1290473.5,1314630.875
684,1283872.75,1292275.875
685,1278577.875,1288436.375
686,1273419.125,1317150.0
687,1268431.75,1271923.125
688,1262884.375,1338022.5
689,1301065.375,1338022.5
690,1261903.5,1265025.375
691,1247679.625,1250858.75
692,1243063.625,1267362.25
693,1239781.625,1258665.75
694,1237026.25,1251775.875
695,1234745.5,1230115.0
696,1232526.375,1236839.125
697,1230291.375,1234208.75
698,1227876.625,1237826.0
699,1226150.25,1245499.75
700,1224478.25,1231177.75
701,1222902.375,18298370.0
702,21524706.0,18298370.0
703,9003833.0,18298370.0
704,7882952.5,18298370.0
705,7291202.5,18298370.0
706,6764734.0,18298370.0
707,6287504.5,18298370.0
708,5842273.5,18298370.0
709,5420546.0,18298370.0
710,5007512.5,18298370.0
711,4613757.5,18298370.0
712,4232586.5,18298370.0
713,3875964.5,18298370.0
714,3531169.75,18298370.0
715,3199772.75,18298370.0
716,2884832.5,18298370.0
717,2576761.0,18298370.0
718,2283986.75,18298370.0
719,2000225.125,18298370.0
720,1731459.25,18298370.0
721,1472534.25,18298370.0
722,1259789.875,18298370.0
723,1185367.125,1238780.375
724,1182561.625,1216499.875
725,1179893.0,1200079.375
726,1177831.5,1228771.0
727,1175565.875,1217852.375
728,1173419.625,1211790.0
729,1171391.375,1215048.875
730,1169406.875,1201637.625
731,1167338.75,1219813.375
732,1165356.375,1212318.0
733,1164279.375,1207936.625
734,1163997.625,1205754.75
735,1164607.375,1205754.75
736,1163303.375,1205228.625
737,1160461.75,1193044.0
738,1160019.625,1183126.125
739,1159876.0,1205506.75
740,1162669.5,1205506.75
741,1164041.0,1205506.75
742,1154148.5,1175756.0
743,1151905.25,1183887.375
744,1153206.875,1183887.375
745,1264191.125,1183887.375
746,1183784.0,1183887.375
747,1201201.25,1183887.375
748,1153695.5,1183887.375
749,1152629.375,1183887.375
750,1151536.5,1187432.25
751,1150581.0,3724104.25
752,3645009.25,3724104.25
753,49209808.0,3724104.25
754,4984166.0,3724104.25
755,4429459.5,3724104.25
756,4278004.5,3724104.25
757,4143157.5,3724104.25
758,4015236.75,3724104.25
759,3899215.25,3724104.25
760,3788060.25,3724104.25
761,3687901.25,3724104.25
762,3592665.5,3724104.25
763,3508834.25,3724104.25
764,3428123.0,3724104.25
765,3353708.25,3724104.25
766,3276831.25,3724104.25
767,3209142.5,3724104.25
768,3139894.5,3724104.25
769,3121685.0,3724104.25
770,3045916.75,3724104.25
771,2909028.5,3724104.25
772,2851220.75,3724104.25
773,2796567.75,3724104.25
774,2742688.75,3724104.25
775,2688132.25,3724104.25
776,2635606.75,3724104.25
777,2593956.0,3724104.25
778,2839891.25,3724104.25
779,2710008.0,3724104.25
780,2574790.5,3724104.25
781,2411225.25,3724104.25
782,2366983.25,3724104.25
783,2323570.5,3724104.25
